"";"spalte";"TextBlock";"TopMargin";"indhold";"år";"samling"
"18803";2273;18;"Folketingets forbandlinger. (143) 2273 27/11 74: 1. beh. af f. t. 1. vedr. arbejdsretten. 2274";"Jeg mener, vi med vedtagelsen af denne lovgivning får en nødvendig og betydningsfuld reform på arbejdsmiljøområdet, en reform, som kan følges op af de resultater, som arbejdsmiljøgruppen efterhånden når frem til. Vi har jo allerede fået noget materiale fra denne gruppe. Vi får samlet de tre nuværende arbejderbeskyttelseslove i en fælles rammelovgivning, som gør det muligt kontinuerligt at tilpasse sundheds- og sikkerhedsregler til den stærke teknologiske og sociale udvikling, som vi gennemlever — og den går jo stærkt — og da også arbejdslivet er mangfoldigt, kan der med denne lov skabes effektive regler om sundbed, sikkerhed og trivsel på arbejdspladserne, det vil sige regler og foranstaltninger, der tager hensyn til vilkårene inden for de forskellige erhvervsområder.";"1974";"1"
"18804";2273;19;"Folketingets forbandlinger. (143) 2273 27/11 74: 1. beh. af f. t. 1. vedr. arbejdsretten. 2274";"Vi stiller altså store forventninger til de mange nydannelser, som lovforslaget indeholder. Det gælder bl. a. branchesikkerhedsrådene med den tilknyttede konsulenttjeneste. Vi lægger også vægt på de bedre muligheder for at kræve forhåndsvurdering og godkendelse af tekniske hjælpemidler, arbejdsprocesser og arbejdssteder, før de tages i brug. Hertil kommer øget ansvar for dem, der projekterer, leverer og udfører arbejdsredskaber, lokaler, stoffer og materialer.";"1974";"1"
"18805";2273;20;"Folketingets forbandlinger. (143) 2273 27/11 74: 1. beh. af f. t. 1. vedr. arbejdsretten. 2274";"Den forebyggende virksomhed er jo noget meget afgørende i sundheds- og sikkerhedsspørgsmål. Derfor er det også meget vigtigt med den bedriftssundhedstjeneste, som lovforslaget åbner mulighed for, og jeg vil da gerne i denne sammenhæng spørge arbejdsministeren, om han kan give nærmere oplysninger om det arbejde og de forhandlinger, som er i gang omkring dette spørgsmål. Det er ikke noget, han behøver at svare på her i salen, det kan vi få oplyst under udvalgsarbejdet, men jeg synes nok, det er en meget vigtig ting.";"1974";"1"
"18806";2273;21;"Folketingets forbandlinger. (143) 2273 27/11 74: 1. beh. af f. t. 1. vedr. arbejdsretten. 2274";"Det er også meget vigtigt med udbygningen af de arbejdsmedicinske klinikker.";"1974";"1"
"18807";2275;1;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"1974";"1"
"18808";2275;2;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"[Erling Dinesen.]";"1974";"1"
"18809";2275;3;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Også her vil jeg gerne spørge, hvor langt man er fremme med planerne om at oprette arbejdsmedicinske klinikker i tilknytning til amternes centralsygehuse. Der er jo mange steder vist lokal interesse herfor. Det gælder f. eks. i Århus, og det gælder i Odense, hvor de spørgsmål har været drøftet meget indgående.";"1974";"1"
"18810";2275;4;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Der kunne være grund til at gå ind på mange flere spørgsmål, men det mener jegbør vente til udvalgsarbejdet. Et yderligere forhold vil jeg lige understrege, og det er nødvendigheden af en meget stærk faglig indsats i arbejdsmiljøvirksomheden. Jeg mener, at de faglige organisationer må prioritere dette arbejde meget højt, såfremt målsætningen med arbejdsmiljøreformen skal sikres opfyldt, og der vil også være behov for øgede midler, ikke mindst til uddannelse om arbejdsmiljøspørgsmål.";"1974";"1"
"18811";2275;5;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"I det hele gælder det vel, at den tid uigenkaldeligt må være forbi, hvor hensynet til økonomien går forud for hensynet til menneskers sundhed, trivsel og velfærd; derfor må vi snarest have denne reform gennemført.";"1974";"1"
"18812";2275;6;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Ipsen (FP):";"1974";"1"
"18813";2275;7;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Ved at bruge ordet miljø i dette lovforslager man jo dækket godt ind. Det er det nye ord, enten det så drejer sig om sikkerhed, tryghed, tekniske eller sociale forhold. Denne lov skal være en fælleslov til afløsning af de nugældende tre forskellige arbej-derbeskyttelseslove, og det kan vi kun hilse med glæde, at vi kan få en lovforenkling og eventuelt få omskrevet disse love i et mere klart og forståeligt sprog, således at de er lettere at arbejde efter.";"1974";"1"
"18814";2275;8;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Det er ønsket, at denne rammelov skal fyldes ud i takt med den hastige udvikling i erhvervslivet og samfundet i øvrigt, men i bemærkningerne til lovforslaget står, at en rammelov vanskeliggør en konkret beregning af de direkte konsekvenser af lovforslaget. Vi vil i udvalget helt klart ønske oplyst de økonomiske konsekvenser og de personale- og administrationsmæssige konsekvenser både for det offentlige og for erhvervslivet ved udfyldning af denne rammelov.";"1974";"1"
"18815";2275;9;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Vi er helt overbevist om, at en arbejder-beskyttelseslov skal vi have, og vi vil";"1974";"1"
"18816";2275;10;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"derfor i udvalget arbejde positivt for dette lovforslags gennemførelse.";"1974";"1"
"18817";2275;11;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Brøndsted (V):";"1974";"1"
"18818";2275;12;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Det er et betydeligt lovforslag, folketinget hermed går i gang med at behandle. Det er ikke alene en samordning af de tre gældende arbejderbeskyttelseslove, den om almindelig arbejderbeskyttelse, arbejderbeskyttelse inden for handels- og kontorvirksomhed og arbejderbeskyttelse inden for landbrug, skovbrug og gartneri. Forslaget indebærer også en væsentlig udvidelse af gældende love. Det rummer nytænkning. Det rummer erkendelser. Bemærkes må da også, at det er klart, det er et klart formuleret og let forståeligt lovforslag.";"1974";"1"
"18819";2275;13;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Det er i sig selv bemærkelsesværdigt, at et lovforslag af denne karakter har en formålsparagraf, der måske bedre karakteriseres som en målsætningsparagraf. Nøgleord i relation til arbejdsmiljøet er sikkerhed — det vil sige målet er at sikre fremfor at bekæmpe — og sundhed i udvidet forstand, da også de langsigtede påvirkninger tages med i sundhedsbegrebet. Ind i målsætningen går også ønsket om det stadig ajourførte sundheds- og sikkerhedskrav i overensstemmelse med den til enhver tid gældende tekniske og sociale udvikling i samfundet og den viden, samfundet besidder.";"1974";"1"
"18820";2275;14;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"§ 1, nr. 2, udtrykker, at lovforslaget sigter mod, at det er virksomhederne selv, der skal sørge for sikkerheds- og sundhedsspørgsmålene. Målsætningen sigter langt, rummer idealer og har vældige ambitioner. Målsætningen præger hele lovens udformning og opbygning.";"1974";"1"
"18821";2275;15;"2275 27/1.1 74: l. koli. af f. t. 1. om arbejdsmiljø. 2276";"Det er en rammelov. Forslaget tager den givne situation på vore arbejdspladser som et realistisk udgangspunkt. Vi har arbejdspladserne, som vi kender dem på fabrikker, i lagre, i supermarkeder, i administrationen, inden for landbrug og gartneri. Vi må vurdere dem ud fra et sundheds- og sikkerhedssynspunkt og udbygge dem i takt med behov og derudfra prioritere og igangsætte denne lovs indhold. Forslaget påbyder ikke en række teoretiske foranstaltninger, der ugennemtænkt kræves realiseret. Lovens rammer udfyldes af ministeren på baggrund af den viden og erfaring, der kan hentes i den orga-";"1974";"1"
"18822";2277;1;"2277 27/11 74: l. beh. af f. t. 1. om arbejdsmiljø. 2278";"2277 27/11 74: l. beh. af f. t. 1. om arbejdsmiljø. 2278";"1974";"1"
"18823";2277;2;"2277 27/11 74: l. beh. af f. t. 1. om arbejdsmiljø. 2278";"[Brølldsted. ]";"1974";"1"
"18824";2277;3;"2277 27/11 74: l. beh. af f. t. 1. om arbejdsmiljø. 2278";"nisatoriske opbygning fra de enkelte arbejdspladser, gennem brancherne samlet under ét i arbejdsmiljørådet. Sikkerhedsgrupper, sikkerhedsudvalg, der er etableret som samarbejde mellem ansatte og arbejdsledere på de enkelte arbejdspladser med 10 ansatte eller derover, er et væsentligt fundament; sikkerhed forudsætter nemlig altid samarbejde, samarbejde er en forudsætning for sikkerhed.";"1974";"1"
